Player_1,Player_2,Player_3,Player_4,Player_5,Player_6,Player_7,Player_8,Player_9,Player_10
"[4404750290, 'TTVKingVeerChand', 312, 286, 'TOP', 'CHALLENGER', 'I', 850, False, False, 197, 'SummonerHaste', 'SummonerFlash', 'Tryndamere']","[4404750290, 'Sheiden', 243, 182, 'JUNGLE', 'CHALLENGER', 'I', 968, False, False, 166, 'SummonerSmite', 'SummonerFlash', 'Graves']","[4404750290, 'First Kyu', 284, 250, 'MIDDLE', 'GRANDMASTER', 'I', 575, False, False, 331, 'SummonerTeleport', 'SummonerFlash', 'Sylas']","[4404750290, 'goth titties', 351, 315, 'BOTTOM', 'CHALLENGER', 'I', 860, True, False, 483, 'SummonerFlash', 'SummonerHaste', 'Vayne']","[4404750290, 'hygge 1', 'NULL', 'NULL', 'UTILITY', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 148, 'SummonerDot', 'SummonerFlash', 'Fiddlesticks']","[4404750290, 'douyin tony top', 890, 833, 'TOP', 'CHALLENGER', 'I', 1142, True, False, 588, 'SummonerFlash', 'SummonerTeleport', 'Camille']","[4404750290, 'Rivëń', 149, 127, 'JUNGLE', 'GRANDMASTER', 'I', 792, True, False, 198, 'SummonerSmite', 'SummonerFlash', 'Evelynn']","[4404750290, 'Protos', 461, 420, 'MIDDLE', 'CHALLENGER', 'I', 959, False, False, 658, 'SummonerFlash', 'SummonerTeleport', 'Heimerdinger']","[4404750290, 'spam tab', 'NULL', 'NULL', 'BOTTOM', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 292, 'SummonerFlash', 'SummonerHaste', 'Zeri']","[4404750290, 'Pockus', 474, 438, 'UTILITY', 'CHALLENGER', 'I', 1022, False, True, 615, 'SummonerFlash', 'SummonerDot', 'Rakan']"
"[4407594800, 'roguebunny0', 'NULL', 'NULL', 'TOP', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 553, 'SummonerTeleport', 'SummonerFlash', 'Gnar']","[4407594800, 'Keel7', 578, 544, 'JUNGLE', 'CHALLENGER', 'I', 871, False, False, 622, 'SummonerHaste', 'SummonerSmite', 'Udyr']","[4407594800, 'FR0M Anyang', 128, 91, 'MIDDLE', 'GRANDMASTER', 'I', 776, False, False, 48, 'SummonerTeleport', 'SummonerFlash', 'Akali']","[4407594800, 'penq ', 160, 119, 'BOTTOM', 'CHALLENGER', 'I', 898, False, False, 117, 'SummonerBoost', 'SummonerFlash', 'Kalista']","[4407594800, 'goth titties', 'NULL', 'NULL', 'UTILITY', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 485, 'SummonerFlash', 'SummonerDot', 'Rakan']","[4407594800, 'TTVKingVeerChand', 312, 286, 'TOP', 'CHALLENGER', 'I', 850, False, False, 198, 'SummonerHaste', 'SummonerFlash', 'Tryndamere']","[4407594800, 'FLY Yuuji', 337, 294, 'JUNGLE', 'CHALLENGER', 'I', 1014, False, False, 237, 'SummonerSmite', 'SummonerFlash', 'Graves']","[4407594800, 'Decøy', 726, 707, 'BOTTOM', 'GRANDMASTER', 'I', 671, False, False, 825, 'SummonerFlash', 'SummonerExhaust', 'Jhin']","[4407594800, 'wardk1ng', 831, 778, 'UTILITY', 'GRANDMASTER', 'I', 553, False, False, 338, 'SummonerDot', 'SummonerFlash', 'Alistar']","[4407594800, 'zykorocksplutx', 1166, 1128, 'MIDDLE', 'CHALLENGER', 'I', 933, False, False, 550, 'SummonerFlash', 'SummonerDot', 'Syndra']"
"[4402414225, 'vx  pwyezi', 353, 339, 'TOP', 'MASTER', 'I', 332, True, True, 415, 'SummonerFlash', 'SummonerDot', 'Aatrox']","[4402414225, 'Daimonz2', 556, 548, 'JUNGLE', 'MASTER', 'I', 434, False, False, 223, 'SummonerFlash', 'SummonerSmite', 'Pantheon']","[4402414225, 'Pholix X', 189, 160, 'MIDDLE', 'GRANDMASTER', 'I', 605, False, False, 716, 'SummonerDot', 'SummonerFlash', 'Katarina']","[4402414225, 'know pain', 329, 292, 'BOTTOM', 'MASTER', 'I', 474, False, True, 491, 'SummonerFlash', 'SummonerHeal', 'Caitlyn']","[4402414225, 'Assapp', 'NULL', 'NULL', 'UTILITY', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 191, 'SummonerBarrier', 'SummonerFlash', 'Velkoz']","[4402414225, 'little Aatrox', 244, 197, 'TOP', 'GRANDMASTER', 'I', 502, False, True, 413, 'SummonerFlash', 'SummonerHaste', 'Darius']","[4402414225, 'Ralyk', 220, 201, 'JUNGLE', 'GRANDMASTER', 'I', 556, True, False, 481, 'SummonerSmite', 'SummonerFlash', 'Diana']","[4402414225, 'midkingzzz', 427, 393, 'MIDDLE', 'CHALLENGER', 'I', 912, False, True, 186, 'SummonerDot', 'SummonerFlash', 'Leblanc']","[4402414225, 'DendyCheches', 144, 121, 'BOTTOM', 'MASTER', 'I', 310, False, False, 497, 'SummonerFlash', 'SummonerHaste', 'Sivir']","[4402414225, 'Adaptivity', 445, 428, 'UTILITY', 'GRANDMASTER', 'I', 500, False, False, 791, 'SummonerDot', 'SummonerFlash', 'Karma']"
"[4404589467, 'Daddy VIaddy', 303, 251, 'TOP', 'CHALLENGER', 'I', 1213, True, False, 186, 'SummonerDot', 'SummonerHaste', 'Vladimir']","[4404589467, 'ylxmml', 173, 134, 'JUNGLE', 'CHALLENGER', 'I', 913, False, False, 50, 'SummonerSmite', 'SummonerFlash', 'Viego']","[4404589467, 'wx PWDL1234', 154, 98, 'MIDDLE', 'GRANDMASTER', 'I', 810, False, False, 57, 'SummonerFlash', 'SummonerDot', 'Rumble']","[4404589467, 'NebuIa', 713, 653, 'BOTTOM', 'GRANDMASTER', 'I', 783, False, False, 159, 'SummonerFlash', 'SummonerBoost', 'Samira']","[4404589467, 'Samsâra', 446, 407, 'UTILITY', 'GRANDMASTER', 'I', 852, False, False, 178, 'SummonerFlash', 'SummonerDot', 'Sett']","[4404589467, 'Cxzy', 239, 217, 'TOP', 'GRANDMASTER', 'I', 758, False, False, 222, 'SummonerTeleport', 'SummonerFlash', 'Gnar']","[4404589467, '10X JG', 198, 175, 'JUNGLE', 'GRANDMASTER', 'I', 482, False, False, 46, 'SummonerFlash', 'SummonerSmite', 'Nidalee']","[4404589467, 'back to diamond', 203, 165, 'MIDDLE', 'CHALLENGER', 'I', 1076, True, False, 386, 'SummonerHaste', 'SummonerFlash', 'Urgot']","[4404589467, 'Neøø', 280, 225, 'BOTTOM', 'CHALLENGER', 'I', 1430, True, False, 635, 'SummonerFlash', 'SummonerHeal', 'Kalista']","[4404589467, 'Mr CapAŁot', 195, 186, 'UTILITY', 'GRANDMASTER', 'I', 853, False, False, 196, 'SummonerFlash', 'SummonerExhaust', 'Ashe']"
"[4406863741, 'Alphanias', 288, 293, 'TOP', 'MASTER', 'I', 81, True, False, 220, 'SummonerFlash', 'SummonerTeleport', 'Malphite']","[4406863741, 'uncle jamal', 211, 205, 'JUNGLE', 'MASTER', 'I', 372, False, False, 189, 'SummonerFlash', 'SummonerSmite', 'Nidalee']","[4406863741, 'insung', 476, 447, 'MIDDLE', 'MASTER', 'I', 397, False, False, 416, 'SummonerTeleport', 'SummonerFlash', 'Renekton']","[4406863741, 'bladdee', 784, 736, 'BOTTOM', 'MASTER', 'I', 116, False, False, 522, 'SummonerFlash', 'SummonerHaste', 'Sivir']","[4406863741, 'Alicopter GAP', 244, 231, 'UTILITY', 'GRANDMASTER', 'I', 489, True, False, 83, 'SummonerDot', 'SummonerFlash', 'Alistar']","[4406863741, 'HARDFIST 1', 48, 33, 'TOP', 'DIAMOND', 'I', 75, False, False, 39, 'SummonerDot', 'SummonerFlash', 'Jax']","[4406863741, 'Shaco', 243, 200, 'JUNGLE', 'CHALLENGER', 'I', 893, False, False, 106, 'SummonerDot', 'SummonerSmite', 'Shaco']","[4406863741, 'Glacial Emperor', 219, 191, 'MIDDLE', 'DIAMOND', 'I', 12, False, False, 118, 'SummonerDot', 'SummonerFlash', 'Anivia']","[4406863741, 'Reimú', 189, 174, 'BOTTOM', 'GRANDMASTER', 'I', 576, False, False, 550, 'SummonerFlash', 'SummonerHaste', 'Kaisa']","[4406863741, '9BKS505', 313, 235, 'UTILITY', 'GRANDMASTER', 'I', 738, False, False, 179, 'SummonerDot', 'SummonerFlash', 'Nautilus']"
"[4406022992, 'nekoˉ', 120, 95, 'TOP', 'MASTER', 'I', 411, True, True, 262, 'SummonerFlash', 'SummonerHaste', 'Lillia']","[4406022992, 'IIlIIlIlIIIIl', 85, 78, 'JUNGLE', 'MASTER', 'I', 2, False, False, 39, 'SummonerDot', 'SummonerSmite', 'Diana']","[4406022992, 'zpy', 205, 181, 'MIDDLE', 'GRANDMASTER', 'I', 648, True, False, 546, 'SummonerDot', 'SummonerFlash', 'Talon']","[4406022992, 'goth titties', 351, 315, 'BOTTOM', 'CHALLENGER', 'I', 860, True, False, 484, 'SummonerFlash', 'SummonerHaste', 'Vayne']","[4406022992, 'shochi', 724, 684, 'UTILITY', 'CHALLENGER', 'I', 1028, True, False, 260, 'SummonerFlash', 'SummonerDot', 'Lulu']","[4406022992, 'SuckOnDeezBeez', 236, 237, 'TOP', 'MASTER', 'I', 121, True, False, 124, 'SummonerHaste', 'SummonerDot', 'Singed']","[4406022992, 'Rivëń', 149, 127, 'JUNGLE', 'GRANDMASTER', 'I', 792, True, False, 199, 'SummonerSmite', 'SummonerFlash', 'Poppy']","[4406022992, 'cant offrole', 622, 572, 'MIDDLE', 'CHALLENGER', 'I', 1164, True, False, 624, 'SummonerFlash', 'SummonerDot', 'Leblanc']","[4406022992, 'Sophist Sage', 327, 310, 'BOTTOM', 'MASTER', 'I', 60, False, False, 500, 'SummonerHeal', 'SummonerFlash', 'MissFortune']","[4406022992, 'Vivarium', 213, 187, 'UTILITY', 'GRANDMASTER', 'I', 585, True, False, 78, 'SummonerFlash', 'SummonerDot', 'Ashe']"
"[4403564755, 'fxfEIvan', 121, 83, 'JUNGLE', 'GRANDMASTER', 'I', 546, False, False, 85, 'SummonerSmite', 'SummonerFlash', 'Rengar']","[4403564755, 'Leemo', 342, 320, 'TOP', 'GRANDMASTER', 'I', 653, True, False, 399, 'SummonerTeleport', 'SummonerFlash', 'Poppy']","[4403564755, 'NebuIa', 713, 653, 'MIDDLE', 'GRANDMASTER', 'I', 783, False, False, 158, 'SummonerFlash', 'SummonerDot', 'Zoe']","[4403564755, 'IIlIIIlllII', 158, 155, 'BOTTOM', 'GRANDMASTER', 'I', 534, False, False, 79, 'SummonerFlash', 'SummonerExhaust', 'Karthus']","[4403564755, 'Down Chimpdrome', 132, 111, 'UTILITY', 'MASTER', 'I', 125, True, False, 47, 'SummonerDot', 'SummonerFlash', 'Leona']","[4403564755, 'XEWXEWXEW', 449, 422, 'TOP', 'GRANDMASTER', 'I', 818, True, False, 511, 'SummonerFlash', 'SummonerTeleport', 'Renekton']","[4403564755, 'SiddyWiddy123', 144, 96, 'JUNGLE', 'CHALLENGER', 'I', 1145, True, False, 134, 'SummonerSmite', 'SummonerFlash', 'Viego']","[4403564755, 'Klexo', 496, 457, 'MIDDLE', 'GRANDMASTER', 'I', 695, True, False, 641, 'SummonerFlash', 'SummonerBoost', 'Leblanc']","[4403564755, 'Nvhai', 376, 357, 'BOTTOM', 'MASTER', 'I', 360, False, False, 665, 'SummonerFlash', 'SummonerHeal', 'Sivir']","[4403564755, 'MaRiTiMuS', 275, 262, 'UTILITY', 'GRANDMASTER', 'I', 514, True, False, 516, 'SummonerExhaust', 'SummonerFlash', 'Rakan']"
"[4405061219, 'IllllIllIllIlI', 191, 122, 'TOP', 'DIAMOND', 'I', 75, False, False, 59, 'SummonerHaste', 'SummonerFlash', 'Tryndamere']","[4405061219, 'jamaican banana', 139, 113, 'JUNGLE', 'MASTER', 'I', 455, True, False, 86, 'SummonerFlash', 'SummonerSmite', 'Ivern']","[4405061219, 'Drazmere', 651, 632, 'MIDDLE', 'MASTER', 'I', 423, False, False, 330, 'SummonerDot', 'SummonerFlash', 'Sylas']","[4405061219, 'Luciferium', 510, 462, 'BOTTOM', 'GRANDMASTER', 'I', 578, True, False, 226, 'SummonerFlash', 'SummonerExhaust', 'Lucian']","[4405061219, 'urGXepZFMwdlt95j', 142, 93, 'UTILITY', 'DIAMOND', 'I', 75, False, False, 81, 'SummonerHeal', 'SummonerFlash', 'Ashe']","[4405061219, 'Ke Ni Jiu Shi FW', 206, 192, 'TOP', 'GRANDMASTER', 'I', 520, True, False, 169, 'SummonerFlash', 'SummonerExhaust', 'Camille']","[4405061219, 'Pentaless', 389, 332, 'JUNGLE', 'CHALLENGER', 'I', 1335, True, False, 145, 'SummonerSmite', 'SummonerFlash', 'Nunu']","[4405061219, 'hi im oreki', 122, 101, 'MIDDLE', 'GRANDMASTER', 'I', 544, False, False, 244, 'SummonerDot', 'SummonerFlash', 'Akali']","[4405061219, 'Itsagoodshot', 352, 322, 'BOTTOM', 'GRANDMASTER', 'I', 780, False, False, 675, 'SummonerBoost', 'SummonerFlash', 'Jhin']","[4405061219, 'No 067', 147, 119, 'UTILITY', 'GRANDMASTER', 'I', 542, False, True, 374, 'SummonerFlash', 'SummonerExhaust', 'Zilean']"
"[4404042536, 'IRELIA L9', 55, 30, 'TOP', 'DIAMOND', 'I', 72, False, False, 38, 'SummonerDot', 'SummonerFlash', 'Irelia']","[4404042536, 'Castle7', 250, 210, 'JUNGLE', 'GRANDMASTER', 'I', 797, False, False, 414, 'SummonerFlash', 'SummonerSmite', 'LeeSin']","[4404042536, 'UCI XiaoDanny', 941, 872, 'MIDDLE', 'CHALLENGER', 'I', 1041, True, True, 659, 'SummonerTeleport', 'SummonerFlash', 'Vex']","[4404042536, 'OkayMochi', 116, 78, 'BOTTOM', 'DIAMOND', 'I', 75, False, False, 50, 'SummonerFlash', 'SummonerExhaust', 'Ezreal']","[4404042536, 'Le Punisher', 167, 149, 'UTILITY', 'MASTER', 'I', 20, False, False, 330, 'SummonerDot', 'SummonerFlash', 'Blitzcrank']","[4404042536, 'YoungestLe', 306, 285, 'JUNGLE', 'MASTER', 'I', 132, False, True, 572, 'SummonerFlash', 'SummonerSmite', 'Viego']","[4404042536, 'BASED WineTime', 1021, 1000, 'TOP', 'MASTER', 'I', 409, False, False, 705, 'SummonerDot', 'SummonerFlash', 'Jax']","[4404042536, 'zykorocksplutx', 1166, 1128, 'MIDDLE', 'CHALLENGER', 'I', 933, False, False, 545, 'SummonerFlash', 'SummonerDot', 'Syndra']","[4404042536, 'Mobility', 475, 445, 'BOTTOM', 'GRANDMASTER', 'I', 648, True, False, 365, 'SummonerExhaust', 'SummonerFlash', 'Tristana']","[4404042536, 'Tempos', 896, 844, 'UTILITY', 'CHALLENGER', 'I', 1232, True, False, 961, 'SummonerDot', 'SummonerFlash', 'Zilean']"
"[4402468412, 'Raveydemon', 731, 695, 'TOP', 'GRANDMASTER', 'I', 805, False, False, 497, 'SummonerDot', 'SummonerFlash', 'Kled']","[4402468412, 'Izateylon', 480, 448, 'JUNGLE', 'GRANDMASTER', 'I', 821, False, False, 602, 'SummonerSmite', 'SummonerFlash', 'Graves']","[4402468412, 'zykorocksplutx', 1166, 1128, 'MIDDLE', 'CHALLENGER', 'I', 933, False, False, 543, 'SummonerFlash', 'SummonerDot', 'Syndra']","[4402468412, 'I am Súnlight', 278, 237, 'BOTTOM', 'CHALLENGER', 'I', 1192, True, False, 670, 'SummonerHaste', 'SummonerFlash', 'Garen']","[4402468412, 'Paradise Valley', 310, 258, 'UTILITY', 'GRANDMASTER', 'I', 695, False, False, 80, 'SummonerFlash', 'SummonerDot', 'Blitzcrank']","[4402468412, 'Swiftzzz', 250, 213, 'TOP', 'GRANDMASTER', 'I', 843, False, True, 770, 'SummonerHaste', 'SummonerFlash', 'Darius']","[4402468412, 'Matty', 240, 219, 'JUNGLE', 'GRANDMASTER', 'I', 515, False, False, 553, 'SummonerSmite', 'SummonerFlash', 'Poppy']","[4402468412, 'specific', 647, 642, 'MIDDLE', 'MASTER', 'I', 355, True, False, 274, 'SummonerHaste', 'SummonerFlash', 'Viktor']","[4402468412, 'OkayMochi', 116, 78, 'BOTTOM', 'DIAMOND', 'I', 75, False, False, 49, 'SummonerFlash', 'SummonerHeal', 'Ezreal']","[4402468412, 'SkyTec', 246, 209, 'UTILITY', 'CHALLENGER', 'I', 1005, True, False, 204, 'SummonerDot', 'SummonerFlash', 'Renata']"
"[4407025141, 'Thomas Wake', 88, 79, 'TOP', 'MASTER', 'I', 374, True, False, 96, 'SummonerFlash', 'SummonerDot', 'Aatrox']","[4407025141, 'Report Yi', 101, 53, 'JUNGLE', 'GRANDMASTER', 'I', 719, False, False, 41, 'SummonerFlash', 'SummonerSmite', 'MasterYi']","[4407025141, 'zykorocksplutx', 1166, 1128, 'MIDDLE', 'CHALLENGER', 'I', 933, False, False, 549, 'SummonerFlash', 'SummonerDot', 'Syndra']","[4407025141, 'Eyes Of Blue', 96, 109, 'BOTTOM', 'DIAMOND', 'I', 43, False, False, 198, 'SummonerFlash', 'SummonerHeal', 'Aphelios']","[4407025141, 'The Chaka', 497, 426, 'UTILITY', 'GRANDMASTER', 'I', 731, True, False, 611, 'SummonerFlash', 'SummonerDot', 'Blitzcrank']","[4407025141, 'Waku Waku Week', 254, 209, 'TOP', 'CHALLENGER', 'I', 883, False, False, 245, 'SummonerFlash', 'SummonerHaste', 'Darius']","[4407025141, '10X JG', 198, 175, 'JUNGLE', 'GRANDMASTER', 'I', 482, False, False, 48, 'SummonerFlash', 'SummonerSmite', 'Nidalee']","[4407025141, 'at daggers drawn', 110, 81, 'MIDDLE', 'GRANDMASTER', 'I', 604, False, True, 40, 'SummonerFlash', 'SummonerHaste', 'Vladimir']","[4407025141, 'UCI XiaoDanny', 941, 872, 'BOTTOM', 'CHALLENGER', 'I', 1041, True, True, 661, 'SummonerHaste', 'SummonerFlash', 'Sivir']","[4407025141, 'Solaria', 325, 294, 'UTILITY', 'GRANDMASTER', 'I', 678, False, False, 425, 'SummonerFlash', 'SummonerHeal', 'Sona']"
"[4404540043, 'White Snow', 500, 482, 'TOP', 'GRANDMASTER', 'I', 531, False, False, 658, 'SummonerFlash', 'SummonerDot', 'Rengar']","[4404540043, 'Codeine1', 126, 121, 'JUNGLE', 'MASTER', 'I', 225, True, False, 50, 'SummonerFlash', 'SummonerSmite', 'Evelynn']","[4404540043, 'Dark Wingdom', 24, 11, 'MIDDLE', 'DIAMOND', 'II', 76, False, False, 121, 'SummonerFlash', 'SummonerTeleport', 'Lissandra']","[4404540043, 'meowmewomoew', 151, 127, 'BOTTOM', 'CHALLENGER', 'I', 857, False, False, 199, 'SummonerFlash', 'SummonerExhaust', 'Caitlyn']","[4404540043, 'destiny9', 248, 216, 'UTILITY', 'CHALLENGER', 'I', 942, False, True, 243, 'SummonerFlash', 'SummonerDot', 'Leona']","[4404540043, '7erito', 313, 269, 'TOP', 'CHALLENGER', 'I', 1039, False, False, 80, 'SummonerFlash', 'SummonerHaste', 'Singed']","[4404540043, 'Dinner', 132, 100, 'JUNGLE', 'MASTER', 'I', 425, False, True, 580, 'SummonerFlash', 'SummonerSmite', 'Graves']","[4404540043, 'IlIlllIIIIIl', 184, 187, 'MIDDLE', 'MASTER', 'I', 229, False, False, 89, 'SummonerFlash', 'SummonerDot', 'Zed']","[4404540043, 'Łûnar', 350, 326, 'BOTTOM', 'GRANDMASTER', 'I', 672, True, True, 571, 'SummonerBoost', 'SummonerFlash', 'Ashe']","[4404540043, 'B1BAREL', 451, 439, 'UTILITY', 'MASTER', 'I', 407, False, False, 190, 'SummonerFlash', 'SummonerDot', 'Blitzcrank']"
"[4402762470, 'Thriller Bark', 286, 244, 'TOP', 'CHALLENGER', 'I', 889, False, False, 265, 'SummonerFlash', 'SummonerTeleport', 'Renekton']","[4402762470, 'FORA999', 161, 96, 'JUNGLE', 'CHALLENGER', 'I', 1224, True, False, 395, 'SummonerSmite', 'SummonerFlash', 'Graves']","[4402762470, 'Dahyun x Twice', 177, 145, 'MIDDLE', 'GRANDMASTER', 'I', 809, False, False, 246, 'SummonerFlash', 'SummonerDot', 'Vex']","[4402762470, 'The Tank Man', 723, 693, 'UTILITY', 'CHALLENGER', 'I', 1030, True, True, 552, 'SummonerFlash', 'SummonerHeal', 'Sona']","[4402762470, 'AwakenedGenius', 589, 543, 'BOTTOM', 'GRANDMASTER', 'I', 784, False, False, 523, 'SummonerExhaust', 'SummonerFlash', 'Seraphine']","[4402762470, 'b sMooTh x ', 309, 302, 'TOP', 'MASTER', 'I', 298, False, False, 619, 'SummonerHaste', 'SummonerDot', 'Olaf']","[4402762470, 'Fang Bei Juju', 300, 287, 'JUNGLE', 'MASTER', 'I', 240, False, False, 261, 'SummonerSmite', 'SummonerFlash', 'Talon']","[4402762470, 'NMSLWSNDHJYZ666', 162, 111, 'MIDDLE', 'CHALLENGER', 'I', 1150, False, False, 76, 'SummonerFlash', 'SummonerTeleport', 'Sylas']","[4402762470, 'Good Boi', 400, 351, 'BOTTOM', 'CHALLENGER', 'I', 1238, True, True, 622, 'SummonerFlash', 'SummonerBoost', 'Zeri']","[4402762470, 'Mr CapAŁot', 195, 186, 'UTILITY', 'GRANDMASTER', 'I', 853, False, False, 194, 'SummonerFlash', 'SummonerDot', 'Renata']"
"[4401411226, 'Rënekton', 187, 191, 'TOP', 'MASTER', 'I', 202, True, True, 503, 'SummonerFlash', 'SummonerBarrier', 'Warwick']","[4401411226, 'TTV King Fidd', 198, 168, 'JUNGLE', 'MASTER', 'I', 354, False, False, 53, 'SummonerSmite', 'SummonerFlash', 'Fiddlesticks']","[4401411226, 'NebuIa', 713, 653, 'MIDDLE', 'GRANDMASTER', 'I', 783, False, False, 155, 'SummonerFlash', 'SummonerDot', 'Zoe']","[4401411226, 'Draven baka', 790, 760, 'BOTTOM', 'GRANDMASTER', 'I', 638, True, False, 818, 'SummonerHeal', 'SummonerFlash', 'Draven']","[4401411226, 'euur', 496, 499, 'UTILITY', 'MASTER', 'I', 361, False, False, 666, 'SummonerDot', 'SummonerExhaust', 'Yuumi']","[4401411226, 'VXzihaopwdl', 85, 76, 'MIDDLE', 'MASTER', 'I', 338, True, False, 138, 'SummonerFlash', 'SummonerDot', 'Annie']","[4401411226, 'beatopia1', 91, 56, 'JUNGLE', 'DIAMOND', 'I', 75, False, False, 51, 'SummonerSmite', 'SummonerFlash', 'Graves']","[4401411226, 'love too late', 179, 116, 'TOP', 'CHALLENGER', 'I', 864, False, True, 74, 'SummonerFlash', 'SummonerHaste', 'Vladimir']","[4401411226, 'itzz Wags 2', 457, 422, 'BOTTOM', 'CHALLENGER', 'I', 867, False, False, 300, 'SummonerHeal', 'SummonerFlash', 'Jhin']","[4401411226, 'Busio3', 312, 292, 'UTILITY', 'GRANDMASTER', 'I', 722, False, False, 246, 'SummonerDot', 'SummonerFlash', 'Pyke']"
"[4407239894, 'pulse', 729, 695, 'TOP', 'CHALLENGER', 'I', 880, False, False, 599, 'SummonerTeleport', 'SummonerFlash', 'Jax']","[4407239894, 'KidBeatz567', 435, 407, 'JUNGLE', 'CHALLENGER', 'I', 1007, True, False, 234, 'SummonerHaste', 'SummonerSmite', 'Udyr']","[4407239894, 'ControlMageEGirl', 182, 165, 'MIDDLE', 'GRANDMASTER', 'I', 678, False, False, 171, 'SummonerFlash', 'SummonerHaste', 'KogMaw']","[4407239894, 'Misterdot', 265, 244, 'BOTTOM', 'GRANDMASTER', 'I', 627, True, False, 476, 'SummonerFlash', 'SummonerHeal', 'Kaisa']","[4407239894, 'Dacryagogue', 291, 249, 'UTILITY', 'CHALLENGER', 'I', 928, False, False, 890, 'SummonerDot', 'SummonerFlash', 'Nautilus']","[4407239894, 'da xi gua', 138, 107, 'TOP', 'CHALLENGER', 'I', 998, False, False, 1250, 'SummonerFlash', 'SummonerHaste', 'Vladimir']","[4407239894, 'Leemo', 342, 320, 'JUNGLE', 'GRANDMASTER', 'I', 653, True, False, 402, 'SummonerSmite', 'SummonerFlash', 'Trundle']","[4407239894, 'Klexo', 496, 457, 'MIDDLE', 'GRANDMASTER', 'I', 695, True, False, 642, 'SummonerFlash', 'SummonerTeleport', 'Irelia']","[4407239894, 'big dacko', 373, 337, 'BOTTOM', 'GRANDMASTER', 'I', 823, False, True, 505, 'SummonerFlash', 'SummonerHeal', 'Jhin']","[4407239894, 'Kotaro123', 129, 91, 'UTILITY', 'GRANDMASTER', 'I', 634, False, False, 61, 'SummonerFlash', 'SummonerDot', 'Pyke']"
"[4403818334, 'Jauny12', 366, 323, 'TOP', 'CHALLENGER', 'I', 1101, True, True, 426, 'SummonerFlash', 'SummonerTeleport', 'Gragas']","[4403818334, 'no invade pls', 481, 425, 'JUNGLE', 'CHALLENGER', 'I', 1319, True, False, 574, 'SummonerFlash', 'SummonerSmite', 'Graves']","[4403818334, 'hoidro', 287, 258, 'MIDDLE', 'CHALLENGER', 'I', 875, False, True, 655, 'SummonerDot', 'SummonerFlash', 'Fizz']","[4403818334, 'TL Yeon', 270, 253, 'BOTTOM', 'MASTER', 'I', 20, False, False, 186, 'SummonerFlash', 'SummonerBoost', 'Kalista']","[4403818334, 'hoooing', 514, 499, 'UTILITY', 'GRANDMASTER', 'I', 544, False, True, 517, 'SummonerDot', 'SummonerFlash', 'Nautilus']","[4403818334, 'FR0M Anyang', 128, 91, 'TOP', 'GRANDMASTER', 'I', 776, False, False, 47, 'SummonerTeleport', 'SummonerHaste', 'Fiora']","[4403818334, 'c2 meteos', 509, 429, 'JUNGLE', 'CHALLENGER', 'I', 1559, True, True, 608, 'SummonerFlash', 'SummonerSmite', 'Viego']","[4403818334, 'multigrainbread', 296, 229, 'MIDDLE', 'CHALLENGER', 'I', 1420, True, False, 93, 'SummonerTeleport', 'SummonerFlash', 'Lissandra']","[4403818334, 'Selfmáde', 296, 288, 'BOTTOM', 'GRANDMASTER', 'I', 641, False, False, 133, 'SummonerFlash', 'SummonerHeal', 'Zeri']","[4403818334, 'destiny9', 248, 216, 'UTILITY', 'CHALLENGER', 'I', 942, False, True, 243, 'SummonerFlash', 'SummonerDot', 'Alistar']"
"[4406882161, 'Dragoon', 255, 218, 'TOP', 'CHALLENGER', 'I', 1031, True, False, 261, 'SummonerDot', 'SummonerFlash', 'Jax']","[4406882161, 'Shaco', 243, 200, 'JUNGLE', 'CHALLENGER', 'I', 893, False, False, 106, 'SummonerFlash', 'SummonerSmite', 'Ekko']","[4406882161, 'Jeanne Alter', 273, 254, 'MIDDLE', 'MASTER', 'I', 99, True, False, 705, 'SummonerFlash', 'SummonerDot', 'Yone']","[4406882161, 'Vigorous2', 547, 490, 'BOTTOM', 'MASTER', 'I', 322, True, False, 209, 'SummonerBoost', 'SummonerFlash', 'Samira']","[4406882161, 'POÍ', 87, 72, 'UTILITY', 'DIAMOND', 'II', 68, False, False, 40, 'SummonerFlash', 'SummonerDot', 'Nami']","[4406882161, 'Autolykus', 1306, 1324, 'TOP', 'MASTER', 'I', 68, True, False, 837, 'SummonerDot', 'SummonerFlash', 'Mordekaiser']","[4406882161, 'IIlIIlIlIIIIl', 85, 78, 'JUNGLE', 'MASTER', 'I', 2, False, False, 41, 'SummonerDot', 'SummonerSmite', 'Diana']","[4406882161, 'Unknown Emp', 132, 118, 'MIDDLE', 'MASTER', 'I', 446, False, False, 421, 'SummonerDot', 'SummonerFlash', 'Kled']","[4406882161, 'CSX 255202621', 434, 410, 'BOTTOM', 'GRANDMASTER', 'I', 554, True, False, 767, 'SummonerHeal', 'SummonerFlash', 'Zeri']","[4406882161, 'ioplkmjugwacv', 311, 251, 'UTILITY', 'GRANDMASTER', 'I', 504, False, False, 78, 'SummonerFlash', 'SummonerDot', 'Lulu']"
